Timestamp,Open,High,Low,Close
1650358620,279.23,279.252,279.181,279.189
1650358680,279.186,279.233,279.171,279.226
1650358740,279.226,279.233,279.196,279.197
1650358800,279.189,279.236,279.166,279.213
1650358860,279.213,279.227,279.132,279.151
1650358920,279.153,279.198,279.135,279.194
1650358980,279.187,279.2,279.159,279.167
1650359040,279.171,279.224,279.156,279.158
1650359100,279.158,279.21,279.157,279.188
1650359160,279.19,279.239,279.187,279.236
1650359220,279.238,279.294,279.234,279.251
1650359280,279.241,279.259,279.193,279.223
1650359340,279.227,279.232,279.186,279.199
1650359400,279.199,279.199,279.128,279.142
1650359460,279.142,279.244,279.142,279.21
1650359520,279.208,279.223,279.152,279.209
1650359580,279.209,279.212,279.152,279.152
1650359640,279.152,279.159,279.124,279.153
1650359700,279.15,279.181,279.144,279.172
1650359760,279.173,279.206,279.151,279.192
1650359820,279.188,279.238,279.181,279.234
1650359880,279.234,279.28,279.234,279.266
1650359940,279.27,279.272,279.145,279.156
1650360000,279.156,279.156,279.055,279.062
1650360060,279.066,279.108,279.054,279.095
1650360120,279.096,279.121,279.066,279.077
1650360180,279.075,279.091,279.041,279.09
1650360240,279.088,279.104,279.075,279.099
1650360300,279.1,279.1,279.046,279.053
1650360360,279.051,279.096,279.037,279.086
1650360420,279.087,279.164,279.072,279.116
1650360480,279.114,279.138,279.069,279.08
1650360540,279.08,279.119,279.067,279.108
1650360600,279.108,279.153,279.103,279.135
1650360660,279.135,279.208,279.135,279.181
1650360720,279.179,279.196,279.141,279.17
1650360780,279.17,279.196,279.164,279.167
1650360840,279.167,279.214,279.167,279.199
1650360900,279.199,279.199,279.146,279.156
1650360960,279.153,279.174,279.136,279.139
1650361020,279.139,279.178,279.105,279.145
1650361080,279.145,279.169,279.1,279.163
1650361140,279.163,279.172,279.113,279.144
1650361200,279.144,279.16,279.113,279.157
1650361260,279.159,279.176,279.098,279.107
1650361320,279.109,279.186,279.095,279.144
1650361380,279.16,279.167,279.12,279.161
1650361440,279.156,279.177,279.146,279.165
1650361500,279.165,279.195,279.086,279.107
1650361560,279.11,279.15,279.098,279.118
1650361620,279.125,279.145,279.089,279.094
1650361680,279.096,279.102,279.024,279.026
1650361740,279.026,279.052,279.008,279.013
1650361800,279.015,279.025,278.956,278.999
1650361860,278.997,279.012,278.957,279.01
1650361920,279.008,279.032,278.991,279.017
1650361980,279.017,279.03,278.996,279.01
1650362040,279.01,279.055,279,279.046
1650362100,279.044,279.076,279.027,279.065
1650362160,279.065,279.088,279.026,279.067
1650362220,279.067,279.077,279.029,279.056
1650362280,279.058,279.09,279.018,279.082
1650362340,279.082,279.112,279.045,279.101
1650362400,279.098,279.122,279.078,279.095
1650362460,279.093,279.105,279.042,279.059
1650362520,279.059,279.092,279.048,279.085
1650362580,279.078,279.152,279.066,279.138
1650362640,279.136,279.162,279.109,279.129
1650362700,279.129,279.133,279.072,279.08
1650362760,279.081,279.117,279.074,279.089
1650362820,279.091,279.107,279.043,279.045
1650362880,279.044,279.088,279.039,279.05
1650362940,279.04,279.049,278.985,278.994
1650363000,278.997,279.013,278.958,278.963
1650363060,278.96,278.993,278.931,278.971
1650363120,278.963,278.963,278.854,278.854
1650345240,279.146,279.158,279.088,279.144
1650345300,279.144,279.157,279.112,279.126
1650345360,279.126,279.167,279.108,279.167
1650345420,279.167,279.177,279.091,279.091
1650345480,279.093,279.129,279.078,279.087
1650345540,279.088,279.098,279.057,279.063
1650345600,279.063,279.063,278.994,279.005
1650345660,279.007,279.075,278.999,279.022
1650345720,279.019,279.05,278.981,279.016
1650345780,279.016,279.057,279.006,279.057
1650345840,279.055,279.138,279.038,279.135
1650345900,279.135,279.201,279.122,279.148
1650345960,279.148,279.191,279.143,279.144
1650346020,279.146,279.16,279.108,279.124
1650346080,279.124,279.132,279.067,279.125
1650346140,279.129,279.131,279.032,279.037
1650346200,279.034,279.063,278.928,278.933
1650346260,278.935,278.941,278.876,278.882
1650346320,278.873,278.942,278.857,278.916
1650346380,278.915,278.964,278.901,278.902
1650346440,278.9,278.938,278.883,278.934
1650346500,278.934,278.954,278.916,278.917
1650346560,278.921,278.962,278.911,278.911
1650346620,278.911,278.974,278.911,278.949
1650346680,278.949,279.004,278.938,278.987
1650346740,278.997,279.044,278.965,279.044
1650346800,279.044,279.044,279.009,279.038
1650346860,279.038,279.086,279.033,279.072
1650346920,279.072,279.144,279.068,279.14
1650346980,279.138,279.2,279.113,279.195
1650347040,279.195,279.223,279.165,279.165
1650347100,279.166,279.189,279.071,279.071
1650347160,279.071,279.091,279.039,279.054
1650347220,279.054,279.121,279.048,279.096
1650347280,279.099,279.124,279.059,279.119
1650347340,279.119,279.129,279.08,279.118
1650347400,279.121,279.154,279.111,279.12
1650347460,279.12,279.187,279.101,279.187
1650347520,279.19,279.249,279.185,279.22
1650347580,279.219,279.248,279.2,279.214
1650347640,279.212,279.223,279.135,279.156
1650347700,279.151,279.151,279.044,279.044
1650347760,279.044,279.074,279.032,279.058
1650347820,279.056,279.067,278.993,278.997
1650347880,278.997,279.016,278.96,278.961
1650347940,278.961,278.997,278.958,278.988
1650348000,278.986,279.021,278.975,279.003
1650348060,279.003,279.046,278.983,279.046
1650348120,279.046,279.057,279.005,279.016
1650348180,279.018,279.037,278.964,278.97
1650348240,278.97,278.977,278.922,278.967
1650348300,278.967,278.967,278.91,278.93
1650348360,278.923,278.939,278.893,278.893
1650348420,278.893,278.904,278.855,278.901
1650348480,278.903,278.999,278.897,278.999
1650348540,278.998,279.006,278.966,278.996
1650348600,278.994,278.996,278.948,278.974
1650348660,278.971,278.986,278.937,278.975
1650348720,278.971,279.021,278.929,278.955
1650348780,278.955,278.999,278.941,278.982
1650348840,278.98,279.047,278.974,279.006
1650348900,279.006,279.014,278.943,278.953
1650348960,278.951,279.034,278.938,279.034
1650349020,279.034,279.074,279.027,279.053
1650349080,279.053,279.102,279.046,279.098
1650349140,279.098,279.117,279.041,279.045
1650349200,279.037,279.04,278.961,278.962
1650349260,278.964,279.02,278.943,279.017
1650349320,279.015,279.024,278.955,279.005
1650349380,279.008,279.079,279.008,279.027
1650349440,279.023,279.023,278.979,278.999
1650349500,278.999,279.02,278.981,279.018
1650349560,279.018,279.025,278.971,278.972
1650349620,278.972,279.002,278.954,278.973
1650349680,278.973,278.979,278.913,278.921
1650349740,278.921,279.025,278.919,279.016
1650349800,279.016,279.057,278.969,279.057
1650349860,279.06,279.06,278.995,279.002
1650349920,279.002,279.053,278.969,279.008
1650349980,279.008,279.02,278.957,278.958
1650350040,278.958,278.973,278.921,278.962
1650350100,278.962,278.972,278.868,278.882
1650350160,278.878,278.97,278.869,278.956
1650350220,278.956,278.963,278.908,278.924
1650350280,278.924,278.963,278.912,278.942
1650350340,278.937,278.995,278.919,278.957
1650350400,278.958,278.964,278.906,278.935
1650350460,278.935,278.967,278.908,278.909
1650350520,278.911,278.983,278.901,278.969
1650350580,278.969,278.986,278.956,278.986
1650350640,279.005,279.065,278.982,279.063
1650350700,279.064,279.104,279.057,279.098
1650350760,279.093,279.095,279.021,279.04
1650350820,279.034,279.034,278.986,278.998
1650350880,278.996,279.03,278.991,279.004
1650350940,279.006,279.07,278.995,279.048
1650351000,279.048,279.069,278.941,278.953
1650351060,278.953,279.001,278.951,278.992
1650351120,278.997,279.001,278.933,278.938
1650351180,278.938,279.039,278.922,279.036
1650351240,279.036,279.047,278.994,278.998
1650351300,279,279.01,278.952,278.976
1650351360,278.976,279.038,278.937,279.035
1650351420,279.037,279.048,278.999,279.02
1650351480,279.021,279.023,278.961,278.962
1650351540,278.962,278.98,278.895,278.896
1650351600,278.894,278.902,278.82,278.853
1650351660,278.855,278.9,278.845,278.876
1650351720,278.876,278.949,278.876,278.93
1650351780,278.926,278.973,278.915,278.961
1650351840,278.964,278.979,278.937,278.973
1650351900,278.971,279.059,278.969,279.05
1650351960,279.05,279.061,278.999,279.012
1650352020,279.007,279.024,278.97,278.984
1650352080,278.972,278.975,278.91,278.94
1650352140,278.94,278.946,278.88,278.943
1650352200,278.941,278.968,278.926,278.943
1650352260,278.945,278.965,278.923,278.947
1650352320,278.955,278.967,278.905,278.93
1650352380,278.93,278.937,278.843,278.852
1650352440,278.854,278.902,278.836,278.902
1650352500,278.902,278.92,278.863,278.875
1650352560,278.875,278.899,278.842,278.877
1650352620,278.877,278.878,278.781,278.841
1650352680,278.841,278.862,278.82,278.862
1650352740,278.862,278.959,278.859,278.937
1650352800,278.937,278.974,278.934,278.956
1650352860,278.956,278.995,278.951,278.995
1650352920,278.995,279.005,278.918,278.933
1650352980,278.933,278.958,278.85,278.855
1650353040,278.853,278.898,278.846,278.859
1650353100,278.861,278.894,278.839,278.858
1650353160,278.858,278.89,278.839,278.871
1650353220,278.871,278.902,278.854,278.89
1650353280,278.888,278.953,278.881,278.953
1650353340,278.953,279.018,278.945,278.961
1650353400,278.968,278.968,278.919,278.931
1650353460,278.931,278.962,278.901,278.957
1650353520,278.964,278.994,278.932,278.937
1650353580,278.943,278.976,278.932,278.972
1650353640,278.972,279.033,278.933,278.933
1650353700,278.93,278.953,278.903,278.946
1650353760,278.948,278.991,278.938,278.989
1650353820,278.984,279.011,278.947,278.987
1650353880,278.987,279.089,278.984,279.089
1650353940,279.087,279.099,279.049,279.065
1650354000,279.065,279.071,279.012,279.049
1650354060,279.049,279.101,279.04,279.077
1650354120,279.079,279.086,279.027,279.044
1650354180,279.042,279.065,279.003,279.065
1650336300,278.991,279.048,278.973,279.045
1650336360,279.051,279.082,279.005,279.005
1650336420,279.002,279.015,278.96,278.983
1650336480,278.983,279.016,278.948,278.948
1650336540,278.942,278.942,278.91,278.93
1650336600,278.927,278.964,278.91,278.91
1650336660,278.91,278.958,278.897,278.944
1650336720,278.946,278.96,278.897,278.924
1650336780,278.922,278.966,278.913,278.959
1650336840,278.961,278.994,278.934,278.956
1650336900,278.956,278.961,278.899,278.903
1650336960,278.908,278.919,278.845,278.859
1650337020,278.86,278.897,278.854,278.869
1650337080,278.869,278.879,278.814,278.838
1650337140,278.835,278.859,278.818,278.837
1650337200,278.836,278.836,278.779,278.806
1650337260,278.808,278.849,278.796,278.834
1650337320,278.834,278.837,278.744,278.744
1650337380,278.744,278.788,278.721,278.728
1650337440,278.731,278.74,278.684,278.74
1650337500,278.74,278.78,278.715,278.752
1650337560,278.752,278.801,278.737,278.77
1650337620,278.77,278.813,278.758,278.773
1650337680,278.771,278.844,278.762,278.844
1650337740,278.844,278.847,278.726,278.73
1650337800,278.73,278.743,278.715,278.735
1650337860,278.735,278.769,278.674,278.674
1650337920,278.674,278.747,278.656,278.747
1650337980,278.747,278.773,278.731,278.743
1650338040,278.74,278.779,278.735,278.764
1650338100,278.765,278.805,278.763,278.773
1650338160,278.771,278.807,278.753,278.795
1650338220,278.797,278.836,278.769,278.83
1650338280,278.827,278.868,278.823,278.826
1650338340,278.845,278.876,278.811,278.876
1650338400,278.874,278.917,278.834,278.914
1650338460,278.912,278.947,278.868,278.921
1650338520,278.925,279.017,278.924,279.017
1650338580,279.016,279.062,279.014,279.061
1650338640,279.054,279.085,279.03,279.085
1650338700,279.074,279.153,279.074,279.135
1650338760,279.137,279.137,279.034,279.048
1650338820,279.048,279.07,279.023,279.04
1650338880,279.04,279.084,279.011,279.078
1650338940,279.08,279.11,279.05,279.05
1650339000,279.05,279.109,279.015,279.085
1650339060,279.085,279.085,279.018,279.033
1650339120,279.033,279.044,278.974,278.987
1650339180,278.987,279.016,278.972,278.993
1650339240,278.993,279.03,278.948,278.959
1650339300,278.959,278.967,278.943,278.956
1650339360,278.966,278.979,278.906,278.909
1650339420,278.909,278.952,278.868,278.87
1650339480,278.87,278.902,278.819,278.822
1650339540,278.82,278.864,278.804,278.84
1650339600,278.843,278.87,278.82,278.869
1650339660,278.871,278.885,278.84,278.862
1650339720,278.865,278.914,278.843,278.906
1650339780,278.91,278.969,278.904,278.938
1650339840,278.932,278.941,278.876,278.892
1650339900,278.896,278.927,278.886,278.907
1650339960,278.913,278.923,278.866,278.916
1650340020,278.908,278.943,278.878,278.88
1650340080,278.878,278.892,278.866,278.874
1650340140,278.872,278.882,278.834,278.842
1650340200,278.84,278.845,278.797,278.806
1650340260,278.808,278.809,278.755,278.772
1650340320,278.772,278.784,278.75,278.758
1650340380,278.758,278.807,278.754,278.79
1650340440,278.79,278.821,278.747,278.756
1650340500,278.758,278.811,278.758,278.801
1650340560,278.801,278.826,278.726,278.731
1650340620,278.734,278.737,278.637,278.637
1650340680,278.635,278.73,278.628,278.685
1650340740,278.685,278.753,278.685,278.753
1650340800,278.756,278.802,278.75,278.799
1650340860,278.799,278.848,278.795,278.832
1650340920,278.83,278.84,278.797,278.813
1650340980,278.813,278.859,278.777,278.855
1650341040,278.855,278.906,278.83,278.896
1650341100,278.903,278.903,278.83,278.871
1650341160,278.871,278.97,278.87,278.96
1650341220,278.963,278.974,278.946,278.968
1650341280,278.971,278.998,278.928,278.991
1650341340,278.995,279.038,278.987,279.019
1650341400,279.015,279.049,279,279.046
1650341460,279.048,279.104,279.037,279.093
1650341520,279.095,279.11,279.058,279.104
1650341580,279.108,279.187,279.103,279.147
1650341640,279.149,279.17,279.13,279.131
1650341700,279.131,279.182,279.13,279.172
1650341760,279.169,279.182,279.151,279.153
1650341820,279.153,279.157,279.108,279.117
1650341880,279.117,279.146,279.082,279.142
1650341940,279.142,279.176,279.117,279.149
1650342000,279.149,279.161,279.066,279.08
1650342060,279.077,279.124,279.075,279.114
1650342120,279.113,279.176,279.106,279.169
1650342180,279.169,279.177,279.116,279.143
1650342240,279.151,279.153,279.101,279.114
1650342300,279.114,279.134,279.072,279.132
1650342360,279.132,279.195,279.127,279.187
1650342420,279.187,279.201,279.164,279.184
1650342480,279.182,279.315,279.182,279.312
1650342540,279.312,279.332,279.25,279.257
1650342600,279.255,279.293,279.255,279.266
1650342660,279.268,279.283,279.218,279.248
1650342720,279.248,279.344,279.242,279.344
1650342780,279.337,279.344,279.31,279.327
1650342840,279.327,279.389,279.322,279.388
1650342900,279.381,279.426,279.365,279.37
1650342960,279.377,279.382,279.335,279.376
1650343020,279.378,279.407,279.375,279.378
1650343080,279.38,279.418,279.35,279.4
1650343140,279.398,279.455,279.395,279.434
1650343200,279.436,279.443,279.377,279.379
1650343260,279.381,279.416,279.361,279.367
1650343320,279.365,279.365,279.258,279.258
1650343380,279.258,279.284,279.231,279.231
1650343440,279.231,279.255,279.205,279.24
1650343500,279.238,279.281,279.216,279.249
1650343560,279.249,279.262,279.221,279.224
1650343620,279.226,279.286,279.226,279.234
1650343680,279.234,279.256,279.167,279.184
1650343740,279.184,279.185,279.15,279.166
1650343800,279.166,279.213,279.158,279.184
1650343860,279.184,279.184,279.125,279.127
1650343920,279.131,279.131,279.041,279.06
1650343980,279.06,279.082,279.013,279.013
1650344040,279.011,279.081,279.011,279.056
1650344100,279.058,279.094,279.018,279.018
1650344160,279.018,279.087,279.018,279.04
1650344220,279.04,279.04,278.987,278.995
1650344280,278.997,278.998,278.956,278.968
1650344340,278.963,279.032,278.944,279.019
1650344400,279.029,279.067,279.004,279.012
1650344460,279.01,279.073,279.005,279.068
1650344520,279.064,279.128,279.064,279.128
1650344580,279.125,279.177,279.09,279.177
1650344640,279.171,279.173,279.109,279.172
1650344700,279.187,279.189,279.133,279.151
1650344760,279.149,279.156,279.124,279.137
1650344820,279.148,279.153,279.055,279.055
1650344880,279.055,279.109,279.032,279.104
1650344940,279.104,279.203,279.104,279.203
1650345000,279.209,279.293,279.203,279.264
1650345060,279.264,279.314,279.253,279.253
1650345120,279.253,279.253,279.179,279.193
1650345180,279.195,279.2,279.137,279.146
1650345240,279.146,279.158,279.088,279.144
1650327360,278.763,278.799,278.76,278.785
1650327420,278.78,278.825,278.747,278.819
1650327480,278.818,278.818,278.733,278.754
1650327540,278.754,278.827,278.753,278.805
1650327600,278.805,278.822,278.725,278.735
1650327660,278.737,278.785,278.716,278.782
1650327720,278.785,278.803,278.737,278.764
1650327780,278.76,278.76,278.644,278.651
1650327840,278.648,278.718,278.64,278.665
1650327900,278.667,278.717,278.667,278.698
1650327960,278.696,278.725,278.669,278.718
1650328020,278.715,278.745,278.698,278.702
1650328080,278.702,278.753,278.691,278.731
1650328140,278.733,278.743,278.7,278.703
1650328200,278.703,278.82,278.692,278.819
1650328260,278.819,278.87,278.819,278.865
1650328320,278.866,278.907,278.84,278.895
1650328380,278.895,278.895,278.787,278.807
1650328440,278.814,278.857,278.775,278.851
1650328500,278.851,278.851,278.795,278.824
1650328560,278.824,278.827,278.706,278.718
1650328620,278.711,278.765,278.7,278.742
1650328680,278.742,278.847,278.74,278.827
1650328740,278.833,278.863,278.832,278.834
1650328800,278.835,278.863,278.821,278.841
1650328860,278.841,278.847,278.787,278.796
1650328920,278.795,278.814,278.757,278.803
1650328980,278.794,278.868,278.794,278.86
1650329040,278.855,278.907,278.842,278.864
1650329100,278.865,278.947,278.865,278.938
1650329160,278.935,278.989,278.931,278.988
1650329220,278.985,279.011,278.972,278.997
1650329280,278.997,279.047,278.976,279.047
1650329340,279.045,279.11,279.031,279.089
1650329400,279.086,279.086,278.93,278.957
1650329460,278.954,278.959,278.92,278.954
1650329520,278.944,279.02,278.942,278.982
1650329580,278.982,278.992,278.895,278.897
1650329640,278.897,278.996,278.897,278.986
1650329700,278.986,279.013,278.966,278.997
1650329760,278.999,278.999,278.913,278.946
1650329820,278.946,278.999,278.933,278.946
1650329880,278.944,278.964,278.917,278.948
1650329940,278.948,278.994,278.928,278.944
1650330000,278.944,278.955,278.905,278.909
1650330060,278.922,278.952,278.909,278.925
1650330120,278.925,278.942,278.864,278.879
1650330180,278.879,278.879,278.844,278.872
1650330240,278.874,278.925,278.868,278.89
1650330300,278.89,278.917,278.855,278.917
1650330360,278.917,278.927,278.868,278.876
1650330420,278.879,278.907,278.851,278.897
1650330480,278.899,278.957,278.896,278.955
1650330540,278.957,278.967,278.917,278.938
1650330600,278.937,278.964,278.901,278.916
1650330660,278.914,278.919,278.892,278.919
1650330720,278.919,278.95,278.897,278.902
1650330780,278.904,278.945,278.9,278.937
1650330840,278.94,279.006,278.937,278.995
1650330900,279,279.014,278.963,279.006
1650330960,279.013,279.03,278.931,278.938
1650331020,278.941,279.005,278.931,279.005
1650331080,279.003,279.034,278.937,278.966
1650331140,278.966,278.98,278.931,278.963
1650331200,278.963,278.963,278.913,278.92
1650331260,278.92,278.985,278.885,278.983
1650331320,278.982,278.988,278.917,278.93
1650331380,278.93,278.944,278.898,278.92
1650331440,278.92,278.929,278.892,278.917
1650331500,278.914,278.916,278.867,278.878
1650331560,278.878,278.895,278.831,278.835
1650331620,278.829,278.904,278.825,278.892
1650331680,278.892,278.934,278.858,278.929
1650331740,278.938,278.94,278.881,278.886
1650331800,278.886,278.913,278.853,278.865
1650331860,278.863,278.872,278.827,278.84
1650331920,278.838,278.905,278.826,278.879
1650331980,278.879,278.984,278.879,278.984
1650332040,278.982,278.982,278.927,278.947
1650332100,278.944,278.956,278.913,278.941
1650332160,278.948,278.952,278.917,278.941
1650332220,278.939,278.947,278.889,278.889
1650332280,278.891,278.902,278.857,278.87
1650332340,278.875,278.912,278.863,278.882
1650332400,278.886,278.918,278.862,278.907
1650332460,278.909,278.937,278.872,278.888
1650332520,278.888,278.95,278.883,278.933
1650332580,278.933,278.946,278.886,278.931
1650332640,278.929,278.935,278.878,278.882
1650332700,278.882,278.913,278.873,278.901
1650332760,278.903,278.919,278.87,278.917
1650332820,278.917,278.927,278.858,278.862
1650332880,278.862,278.966,278.849,278.96
1650332940,278.958,278.986,278.941,278.941
1650333000,278.941,278.965,278.917,278.949
1650333060,278.949,279.036,278.943,279.031
1650333120,279.027,279.095,279.002,279.073
1650333180,279.073,279.077,279.023,279.036
1650333240,279.038,279.092,279.03,279.075
1650333300,279.072,279.08,279.038,279.057
1650333360,279.057,279.1,279.047,279.055
1650333420,279.058,279.104,279.044,279.092
1650333480,279.092,279.136,279.068,279.099
1650333540,279.097,279.108,279.071,279.078
1650333600,279.076,279.185,279.076,279.161
1650333660,279.159,279.163,279.072,279.083
1650333720,279.084,279.102,279.059,279.08
1650333780,279.08,279.149,279.076,279.11
1650333840,279.113,279.156,279.091,279.093
1650333900,279.09,279.173,279.09,279.165
1650333960,279.168,279.227,279.16,279.188
1650334020,279.186,279.213,279.171,279.196
1650334080,279.196,279.209,279.14,279.201
1650334140,279.201,279.205,279.157,279.177
1650334200,279.177,279.186,279.069,279.103
1650334260,279.103,279.145,279.101,279.124
1650334320,279.125,279.125,279.065,279.082
1650334380,279.085,279.117,279.059,279.102
1650334440,279.102,279.104,279.039,279.039
1650334500,279.039,279.07,279.022,279.022
1650334560,279.02,279.063,279.011,279.018
1650334620,279.016,279.017,278.967,278.98
1650334680,278.98,279.007,278.962,279.003
1650334740,278.999,279.02,278.931,278.946
1650334800,278.948,278.95,278.874,278.944
1650334860,278.944,278.949,278.871,278.895
1650334920,278.895,278.907,278.855,278.902
1650334980,278.905,278.918,278.884,278.918
1650335040,278.915,278.965,278.902,278.924
1650335100,278.924,279.009,278.924,279.004
1650335160,279.004,279.1,278.971,279.1
1650335220,279.096,279.12,279.086,279.089
1650335280,279.089,279.095,279.034,279.039
1650335340,279.037,279.058,279.034,279.034
1650335400,279.032,279.115,279.017,279.109
1650335460,279.107,279.144,279.078,279.143
1650335520,279.144,279.203,279.134,279.162
1650335580,279.159,279.173,279.112,279.117
1650335640,279.119,279.122,279.071,279.117
1650335700,279.113,279.115,279.043,279.077
1650335760,279.077,279.097,279.054,279.073
1650335820,279.073,279.091,279.027,279.034
1650335880,279.04,279.04,279.001,279.004
1650335940,279.004,279.004,278.953,278.957
1650336000,278.957,278.997,278.925,278.997
1650336060,278.997,279.028,278.985,278.989
1650336120,278.992,279.061,278.99,279.043
1650336180,279.045,279.048,278.987,278.989
1650336240,278.989,279,278.961,278.991
1650336300,278.991,279.048,278.973,279.045
1650318420,279.319,279.384,279.297,279.367
1650318480,279.367,279.373,279.312,279.335
1650318540,279.337,279.343,279.275,279.285
1650318600,279.285,279.285,279.248,279.266
1650318660,279.266,279.28,279.207,279.211
1650318720,279.212,279.252,279.201,279.248
1650318780,279.248,279.251,279.167,279.173
1650318840,279.173,279.214,279.165,279.203
1650318900,279.202,279.222,279.149,279.163
1650318960,279.163,279.186,279.136,279.152
1650319020,279.151,279.212,279.15,279.206
1650319080,279.208,279.229,279.171,279.206
1650319140,279.208,279.238,279.172,279.237
1650319200,279.237,279.242,279.194,279.199
1650319260,279.201,279.219,279.152,279.152
1650319320,279.154,279.175,279.123,279.167
1650319380,279.165,279.175,279.099,279.116
1650319440,279.113,279.121,279.077,279.121
1650319500,279.126,279.157,279.113,279.15
1650319560,279.153,279.176,279.121,279.146
1650319620,279.146,279.178,279.116,279.169
1650319680,279.167,279.167,279.114,279.147
1650319740,279.147,279.206,279.131,279.147
1650319800,279.147,279.176,279.123,279.127
1650319860,279.129,279.139,279.104,279.111
1650319920,279.111,279.127,279.078,279.109
1650319980,279.109,279.159,279.109,279.151
1650320040,279.152,279.152,279.094,279.116
1650320100,279.116,279.172,279.116,279.121
1650320160,279.121,279.158,279.118,279.135
1650320220,279.135,279.181,279.13,279.173
1650320280,279.173,279.178,279.121,279.178
1650320340,279.18,279.217,279.156,279.217
1650320400,279.211,279.211,279.14,279.14
1650320460,279.14,279.173,279.116,279.173
1650320520,279.171,279.171,279.115,279.157
1650320580,279.159,279.24,279.156,279.222
1650320640,279.219,279.284,279.195,279.267
1650320700,279.269,279.277,279.23,279.236
1650320760,279.256,279.292,279.253,279.27
1650320820,279.273,279.283,279.25,279.261
1650320880,279.258,279.392,279.258,279.384
1650320940,279.382,279.406,279.355,279.362
1650321000,279.361,279.387,279.329,279.368
1650321060,279.366,279.436,279.365,279.429
1650321120,279.429,279.429,279.368,279.401
1650321180,279.401,279.401,279.35,279.36
1650321240,279.351,279.383,279.338,279.347
1650321300,279.35,279.38,279.334,279.365
1650321360,279.365,279.365,279.287,279.287
1650321420,279.287,279.321,279.272,279.318
1650321480,279.321,279.385,279.302,279.382
1650321540,279.382,279.386,279.328,279.347
1650321600,279.345,279.345,279.259,279.281
1650321660,279.278,279.288,279.215,279.268
1650321720,279.268,279.346,279.268,279.308
1650321780,279.308,279.308,279.207,279.208
1650321840,279.21,279.226,279.16,279.22
1650321900,279.219,279.219,279.072,279.075
1650321960,279.075,279.093,279.046,279.088
1650322020,279.088,279.129,279.076,279.096
1650322080,279.092,279.116,279.073,279.099
1650322140,279.103,279.194,279.103,279.159
1650322200,279.159,279.197,279.134,279.18
1650322260,279.176,279.26,279.173,279.234
1650322320,279.234,279.328,279.218,279.328
1650322380,279.328,279.346,279.308,279.325
1650322440,279.321,279.34,279.288,279.325
1650322500,279.325,279.332,279.287,279.298
1650322560,279.296,279.316,279.283,279.298
1650322620,279.298,279.362,279.285,279.358
1650322680,279.358,279.375,279.304,279.304
1650322740,279.304,279.317,279.251,279.281
1650322800,279.279,279.315,279.273,279.299
1650322860,279.299,279.31,279.236,279.248
1650322920,279.248,279.255,279.151,279.16
1650322980,279.16,279.272,279.156,279.272
1650323040,279.272,279.287,279.216,279.245
1650323100,279.245,279.269,279.187,279.196
1650323160,279.199,279.262,279.183,279.258
1650323220,279.26,279.288,279.222,279.285
1650323280,279.285,279.362,279.265,279.353
1650323340,279.355,279.376,279.32,279.372
1650323400,279.369,279.405,279.345,279.376
1650323460,279.374,279.426,279.361,279.426
1650323520,279.428,279.443,279.41,279.421
1650323580,279.427,279.433,279.381,279.381
1650323640,279.379,279.385,279.342,279.368
1650323700,279.367,279.429,279.332,279.421
1650323760,279.419,279.424,279.353,279.36
1650323820,279.36,279.371,279.345,279.358
1650323880,279.355,279.361,279.28,279.29
1650323940,279.29,279.3,279.252,279.254
1650324000,279.254,279.256,279.179,279.195
1650324060,279.195,279.201,279.153,279.161
1650324120,279.163,279.169,279.115,279.143
1650324180,279.143,279.176,279.106,279.12
1650324240,279.12,279.122,279.047,279.09
1650324300,279.092,279.108,279.053,279.072
1650324360,279.072,279.083,279.042,279.047
1650324420,279.045,279.063,279.036,279.054
1650324480,279.054,279.054,279.014,279.033
1650324540,279.035,279.097,279.024,279.093
1650324600,279.091,279.116,279.082,279.091
1650324660,279.088,279.095,279.036,279.043
1650324720,279.043,279.098,279.039,279.053
1650324780,279.051,279.07,278.983,279.018
1650324840,279.016,279.026,279,279.009
1650324900,279.006,279.064,279,279.061
1650324960,279.061,279.102,279.061,279.069
1650325020,279.067,279.078,279.021,279.045
1650325080,279.047,279.066,278.996,279
1650325140,278.998,279.05,278.962,278.962
1650325200,278.964,278.982,278.929,278.937
1650325260,278.937,278.986,278.931,278.944
1650325320,278.941,278.955,278.916,278.933
1650325380,278.933,278.952,278.907,278.913
1650325440,278.913,278.955,278.897,278.948
1650325500,278.948,279.007,278.934,278.99
1650325560,278.99,278.996,278.948,278.987
1650325620,279.007,279.014,278.96,278.971
1650325680,278.971,279.018,278.965,278.985
1650325740,278.989,279.003,278.973,278.984
1650325800,278.984,278.998,278.923,278.927
1650325860,278.927,278.93,278.887,278.89
1650325920,278.888,278.945,278.849,278.875
1650325980,278.882,278.901,278.847,278.884
1650326040,278.884,278.906,278.856,278.905
1650326100,278.901,278.916,278.838,278.845
1650326160,278.845,278.858,278.804,278.825
1650326220,278.826,278.86,278.811,278.844
1650326280,278.844,278.916,278.834,278.913
1650326340,278.911,278.937,278.875,278.904
1650326400,278.906,278.927,278.861,278.866
1650326460,278.868,278.872,278.792,278.806
1650326520,278.807,278.874,278.807,278.86
1650326580,278.861,278.863,278.805,278.838
1650326640,278.84,278.865,278.827,278.828
1650326700,278.836,278.875,278.777,278.822
1650326760,278.824,278.849,278.76,278.76
